Name;CodIBGE;Categoria;Longitude;Latitude
ABREULÂNDIA;1700251;CIDADE;-49.1624375554797;-9.621790711687
GURUPI;1709500;CIDADE;-49.0714774689303;-11.7297723224839
ALIANÇA DO TOCANTINS;1700350;CIDADE;-48.9412400221409;-11.3037430461457
CRIXÁS DO TOCANTINS;1706258;CIDADE;-48.9155138256477;-11.1042742932472
SANTA RITA DO TOCANTINS;1718899;CIDADE;-48.90929400735899;-10.8664553690531
FÁTIMA;1707553;CIDADE;-48.8989826586808;-10.7525087277385
OLIVEIRA DE FÁTIMA;1715507;CIDADE;-48.9074015689032;-10.7083627087169
BREJINHO DE NAZARÉ;1703701;CIDADE;-48.5586602281507;-11.0108050558323
IPUEIRAS;1709807;CIDADE;-48.4519262288947;-11.2462886212303
SANTA ROSA DO TOCANTINS;1718907;CIDADE;-48.1199542217524;-11.4514039981818
SILVANÓPOLIS;1720655;CIDADE;-48.1798241355321;-11.1498613082043
PORTO NACIONAL;1718204;CIDADE;-48.4121534584309;-10.708569916655
MONTE DO CARMO;1713601;CIDADE;-48.11042002991119;-10.7635421942771
NOVA ROSALÂNDIA;1715002;CIDADE;-48.90618072450231;-10.5668711389917
PUGMIL;1718451;CIDADE;-48.8942204487831;-10.4243071559105
MONTE SANTO DO TOCANTINS;1713700;CIDADE;-48.9908906033935;-10.0055914314707
PARAÍSO DO TOCANTINS;1716109;CIDADE;-48.8866300840169;-10.1712207546715
BARROLÂNDIA;1703107;CIDADE;-48.7314605907218;-9.83165336421555
MIRANORTE;1713304;CIDADE;-48.5926319369139;-9.51740473078501
PALMAS;1721000;CIDADE;-48.3510437082462;-10.1632533264646
LAJEADO;1712009;CIDADE;-48.35850395069009;-9.74468243542041
MIRACEMA DO TOCANTINS;1713205;CIDADE;-48.3879913115193;-9.56834607733682
TOCANTÍNIA;1721109;CIDADE;-48.3758796714267;-9.55814773369634
APARECIDA DO RIO NEGRO;1701101;CIDADE;-47.9766700113511;-9.95587771423876
CUMARU DO NORTE;1502764;CIDADE;-50.771578377513;-7.81110653664486
BANNACH;1501253;CIDADE;-50.4060471215195;-7.35107219218464
SÃO FÉLIX DO XINGU;1507300;CIDADE;-51.9937825239643;-6.64248327812369
TUCUMÃ;1508084;CIDADE;-51.13953924663579;-6.74997200716174
OURILÂNDIA DO NORTE;1505437;CIDADE;-51.0908327746816;-6.74061708615711
ÁGUA AZUL DO NORTE;1500347;CIDADE;-50.4852745072531;-6.80494886718307
SANTANA DO ARAGUAIA;1506708;CIDADE;-50.344804321129;-9.32942452469776
CASEARA;1703909;CIDADE;-49.9486922677787;-9.26740621860317
SANTA MARIA DAS BARREIRAS;1506583;CIDADE;-49.7193518572257;-8.87055053940507
ARAGUACEMA;1701903;CIDADE;-49.5618126396074;-8.80180254382543
COUTO MAGALHÃES;1706001;CIDADE;-49.176571570853;-8.3551183693636
CONCEIÇÃO DO ARAGUAIA;1502707;CIDADE;-49.2645008124957;-8.26486352973121
REDENÇÃO;1506138;CIDADE;-50.0296418255093;-8.02760449973873
PAU D'ARCO;1505551;CIDADE;-50.04827553189979;-7.83679440371834
RIO MARIA;1506161;CIDADE;-50.0464108775224;-7.31111524444965
XINGUARA;1508407;CIDADE;-49.9427005843752;-7.10151282691424
FLORESTA DO ARAGUAIA;1503044;CIDADE;-49.69757841223731;-7.558700872123691
PAU D'ARCO;1716307;CIDADE;-49.3633064810091;-7.53999835545418
DOIS IRMÃOS DO TOCANTINS;1707207;CIDADE;-49.0673386442723;-9.261296709497
RIO DOS BOIS;1718709;CIDADE;-48.5330479716015;-9.34374223838521
FORTALEZA DO TABOCÃO;1708254;CIDADE;-48.5174264210488;-9.05896530085604
GUARAÍ;1709302;CIDADE;-48.5086406064702;-8.83616565721764
GOIANORTE;1708304;CIDADE;-48.9368901923611;-8.77052080454466
PEQUIZEIRO;1716653;CIDADE;-48.9351798669158;-8.5933406541693
COLMÉIA;1716703;CIDADE;-48.7570665856948;-8.72937180653516
ITAPORÃ DO TOCANTINS;1711100;CIDADE;-48.6932637032248;-8.56882861128216
PRESIDENTE KENNEDY;1718402;CIDADE;-48.504330670109;-8.52996082734202
BRASILÂNDIA DO TOCANTINS;1703602;CIDADE;-48.48537441912401;-8.38488935080541
TUPIRAMA;1721257;CIDADE;-48.20668480306409;-8.98056954912582
PEDRO AFONSO;1716505;CIDADE;-48.1775561127387;-8.96444959213212
BOM JESUS DO TOCANTINS;1703305;CIDADE;-48.1663804935405;-8.96334801256442
RIO SONO;1718758;CIDADE;-47.8999416391395;-9.34778933381329
TUPIRATINS;1721307;CIDADE;-48.1229957408688;-8.3955299966851
ITAPIRATINS;1710904;CIDADE;-48.1111996094691;-8.3843295931704
JUARINA;1711803;CIDADE;-49.0986431854272;-8.11742396734265
BERNARDO SAYÃO;1703206;CIDADE;-48.8990543467276;-7.868512483056579
ARAPOEMA;1702307;CIDADE;-49.0756373852721;-7.652569735169659
COLINAS DO TOCANTINS;1705508;CIDADE;-48.4815945437489;-8.05462467523782
BANDEIRANTES DO TOCANTINS;1703057;CIDADE;-48.57838060486441;-7.76485914100039
SANTA FÉ DO ARAGUAIA;1718865;CIDADE;-48.6939418034376;-7.14993638479785
MURICILÂNDIA;1713957;CIDADE;-48.6067452770067;-7.13851928492735
ARAGOMINAS;1701309;CIDADE;-48.5234301922917;-7.16434927120989
NOVA OLINDA;1714880;CIDADE;-48.42480679001639;-7.63331491044374
PALMEIRANTE;1715705;CIDADE;-47.9342497089842;-7.857561375889161
CARMOLÂNDIA;1703883;CIDADE;-48.3959599306274;-7.0314787776315
ARAGUAÍNA;1702109;CIDADE;-48.2087052518558;-7.19132893942029
CANAÃ DOS CARAJÁS;1502152;CIDADE;-49.8489584319153;-6.53219661541585
PARAUAPEBAS;1505536;CIDADE;-49.9007806342969;-6.07272988743306
SAPUCAIA;1507755;CIDADE;-49.70358071188431;-6.94285711234712
CURIONÓPOLIS;1502772;CIDADE;-49.6022142249504;-6.09681995200711
ELDORADO DOS CARAJÁS;1502954;CIDADE;-49.3739519421522;-6.103525160871621
ITUPIRANGA;1503705;CIDADE;-49.3244258612861;-5.12883702619267
MARABÁ;1504208;CIDADE;-49.1420253334067;-5.35260576295475
PIÇARRA;1505635;CIDADE;-48.8684006672187;-6.45367623434689
ARAGUANÃ;1702158;CIDADE;-48.6437495469431;-6.582249419814019
SÃO GERALDO DO ARAGUAIA;1507458;CIDADE;-48.55571248619259;-6.398957969790721
XAMBIOÁ;1722107;CIDADE;-48.531601072817;-6.41188501997015
PIRAQUÊ;1717206;CIDADE;-48.2937073910932;-6.76977703318617
WANDERLÂNDIA;1722081;CIDADE;-47.9562677260283;-6.85012551646474
RIACHINHO;1718550;CIDADE;-48.141045502038;-6.44221138748674
ANANÁS;1701002;CIDADE;-48.07976460619479;-6.362818153891969
ANGICO;1701051;CIDADE;-47.8620778391735;-6.387752749515889
PALESTINA DO PARÁ;1505494;CIDADE;-48.3217937261637;-5.7499341060377
LUZINÓPOLIS;1712454;CIDADE;-47.85682804141401;-6.193989660033089
CACHOEIRINHA;1703826;CIDADE;-47.91419777855899;-6.113241646304579
SÃO BENTO DO TOCANTINS;1720101;CIDADE;-47.9193922870534;-6.04499925699451
SÃO DOMINGOS DO ARAGUAIA;1507151;CIDADE;-48.72037341078439;-5.54984099981812
SÃO JOÃO DO ARAGUAIA;1507508;CIDADE;-48.7886334020461;-5.3590027242407
ESPERANTINA;1707405;CIDADE;-48.5441476004124;-5.36660805922856
NOVA IPIXUNA;1504976;CIDADE;-49.07988693801641;-4.92308630686493
BOM JESUS DO TOCANTINS;1501576;CIDADE;-48.5990399590615;-5.04736270415469
BREJO GRANDE DO ARAGUAIA;1501758;CIDADE;-48.4057604223874;-5.70729615364912
BURITI DO TOCANTINS;1703800;CIDADE;-48.223250128075;-5.31353885621493
SÃO SEBASTIÃO DO TOCANTINS;1720309;CIDADE;-48.2038341490288;-5.2589614535626
ARAGUATINS;1702208;CIDADE;-48.1235073430294;-5.650586472814809
AUGUSTINÓPOLIS;1702554;CIDADE;-47.8809567910047;-5.46541429571737
CARRASCO BONITO;1703891;CIDADE;-48.0306334265692;-5.32266135468352
VILA NOVA DOS MARTÍRIOS;2112852;CIDADE;-48.138926482601;-5.18351151903426
SAMPAIO;1718808;CIDADE;-47.8757924571994;-5.34929561632131
SÃO PEDRO DA ÁGUA BRANCA;2111532;CIDADE;-48.4236235936456;-5.08891099724046
ABEL FIGUEIREDO;1500131;CIDADE;-48.3967621257945;-4.95139089536882
RONDON DO PARÁ;1506187;CIDADE;-48.06997374939821;-4.77782172687871
ALTO PARAÍSO DE GOIÁS;5200605;CIDADE;-47.5190934382788;-14.1362446373151
CAVALCANTE;5205307;CIDADE;-47.463436194172;-13.7992785137569
TERESINA DE GOIÁS;5221080;CIDADE;-47.2635203210208;-13.7768630992111
NOVA ROMA;5214903;CIDADE;-46.8903259703719;-13.7429057516562
IACIARA;5209903;CIDADE;-46.631967793967;-14.100817524875
MONTE ALEGRE DE GOIÁS;5213509;CIDADE;-46.8857991383548;-13.2573260762846
CONCEIÇÃO DO TOCANTINS;1705607;CIDADE;-47.29286881080701;-12.2172777665747
ARRAIAS;1702406;CIDADE;-46.9461070585534;-12.9344198588471
CAMPOS BELOS;5204904;CIDADE;-46.7707832966078;-13.0367239862432
NOVO ALEGRE;1715150;CIDADE;-46.5772973536675;-12.9099386739967
COMBINADO;1705557;CIDADE;-46.5520723402661;-12.8186076716224
TAIPAS DO TOCANTINS;1720937;CIDADE;-46.9845717959323;-12.1928372086642
POSSE;5218300;CIDADE;-46.3620104423077;-14.0877335637789
GUARANI DE GOIÁS;5209408;CIDADE;-46.4803757074661;-13.9389114964226
SÃO DOMINGOS;5219803;CIDADE;-46.3151052424492;-13.402013256787
DIVINÓPOLIS DE GOIÁS;5208301;CIDADE;-46.3938887513768;-13.2968133664728
LAVANDEIRA;1712157;CIDADE;-46.50667571574349;-12.7916587872439
AURORA DO TOCANTINS;1702703;CIDADE;-46.4070829808607;-12.708489860656
TAGUATINGA;1720903;CIDADE;-46.4387317008831;-12.3961417382852
PONTE ALTA DO BOM JESUS;1717800;CIDADE;-46.4695867923952;-12.0878129080476
LUÍS EDUARDO MAGALHÃES;2919553;CIDADE;-45.8004644064563;-12.0783722558103
NATIVIDADE;1714203;CIDADE;-47.7272575338232;-11.7053573821289
CHAPADA DA NATIVIDADE;1705102;CIDADE;-47.75390489185649;-11.6242678309892
PINDORAMA DO TOCANTINS;1717008;CIDADE;-47.5756877172877;-11.1382025843227
PONTE ALTA DO TOCANTINS;1717909;CIDADE;-47.5411803583019;-10.7406728483355
ALMAS;1700400;CIDADE;-47.1741716842358;-11.5745234690764
PORTO ALEGRE DO TOCANTINS;1718006;CIDADE;-47.0474256004295;-11.6072590987161
RIO DA CONCEIÇÃO;1718659;CIDADE;-46.8803997045722;-11.4049400235328
DIANÓPOLIS;1707009;CIDADE;-46.82040906694351;-11.6252318776921
NOVO JARDIM;1715259;CIDADE;-46.6307872958899;-11.8158750497703
SANTA TEREZA DO TOCANTINS;1719004;CIDADE;-47.8062883215081;-10.2823615274869
LAGOA DO TOCANTINS;1711951;CIDADE;-47.56144663027379;-10.2968866966675
NOVO ACORDO;1715101;CIDADE;-47.6681483922167;-9.96848646537956
SÃO FÉLIX DO TOCANTINS;1720150;CIDADE;-46.6549808310123;-10.1732858536343
LIZARDA;1712405;CIDADE;-46.6751654558461;-9.59457028749917
MATEIROS;1712702;CIDADE;-46.412465743092;-10.5444288457379
SÃO GONÇALO DO GURGUÉIA;2209757;CIDADE;-45.301405510563;-10.0299401059094
BARREIRAS DO PIAUÍ;2201309;CIDADE;-45.4777877054503;-9.9212468264224
GILBUÉS;2204402;CIDADE;-45.3469199782092;-9.83456990519816
MONTE ALEGRE DO PIAUÍ;2206605;CIDADE;-45.2957402208575;-9.75583366777282
CORRENTINA;2909307;CIDADE;-44.641086701211;-13.3417718207863
COCOS;2908101;CIDADE;-44.5456688581222;-14.1710775447687
CORIBE;2909109;CIDADE;-44.4530364349169;-13.827841605383
FEIRA DA MATA;2910776;CIDADE;-44.283463938437;-14.2105645053876
JABORANDI;2917359;CIDADE;-44.4659699896562;-13.6259340015295
SÃO FÉLIX DO CORIBE;2929057;CIDADE;-44.1968725574679;-13.4042182493669
SANTA MARIA DA VITÓRIA;2928109;CIDADE;-44.1983088657849;-13.3935452497142
CANÁPOLIS;2906105;CIDADE;-44.2050289853753;-13.075911497256
SÃO DESIDÉRIO;2928901;CIDADE;-44.9740962396215;-12.3608954901427
BARREIRAS;2903201;CIDADE;-45.0041684370285;-12.144924888002
CATOLÂNDIA;2907400;CIDADE;-44.8597702833594;-12.316005938101
ANGICAL;2901403;CIDADE;-44.6958234827073;-12.006682772148
SANTANA;2928208;CIDADE;-44.0532579029164;-12.9807511743164
TABOCAS DO BREJO VELHO;2930907;CIDADE;-44.0111890670864;-12.7073009219107
BAIANÓPOLIS;2902500;CIDADE;-44.5360980467187;-12.3041247004006
CRISTÓPOLIS;2909703;CIDADE;-44.4118418963;-12.231450808575
COTEGIPE;2909406;CIDADE;-44.2524761376623;-12.0285973832304
SERRA DO RAMALHO;2930154;CIDADE;-43.5807307421456;-13.5644659876407
BOM JESUS DA LAPA;2903904;CIDADE;-43.417141642139;-13.2541143726685
SÍTIO DO MATO;2930758;CIDADE;-43.4664411672544;-13.0857927056959
PALMAS DE MONTE ALTO;2923407;CIDADE;-43.1705121315164;-14.257350993905
GUANAMBI;2911709;CIDADE;-42.7785619667054;-14.2253150265576
MATINA;2921054;CIDADE;-42.8429324443126;-13.9126360106295
IGAPORÃ;2913408;CIDADE;-42.7178798074989;-13.7679764770926
RIACHO DE SANTANA;2926400;CIDADE;-42.9383471199804;-13.6065881417089
SERRA DOURADA;2930303;CIDADE;-43.9523372558921;-12.7625947388908
BREJOLÂNDIA;2904407;CIDADE;-43.9656645942921;-12.4866933417202
WANDERLEY;2933455;CIDADE;-43.8889295198526;-12.1201503136183
MUQUÉM DE SÃO FRANCISCO;2922250;CIDADE;-43.551859915059;-12.0682612645437
PARATINGA;2923704;CIDADE;-43.1820250755777;-12.6906971245242
BOQUIRA;2904100;CIDADE;-42.7301154012177;-12.8208228296087
IBOTIRAMA;2913200;CIDADE;-43.2186962649655;-12.1840135686551
OLIVEIRA DOS BREJINHOS;2923209;CIDADE;-42.897019768671;-12.3205889496485
RIACHÃO DAS NEVES;2926202;CIDADE;-44.9164697719097;-11.7462475295791
FORMOSA DO RIO PRETO;2911105;CIDADE;-45.19099090972901;-11.0470324903126
CRISTALÂNDIA DO PIAUÍ;2203008;CIDADE;-45.1860307001326;-10.6478037514554
SEBASTIÃO BARROS;2210623;CIDADE;-44.8332841775162;-10.8166752202534
SANTA RITA DE CÁSSIA;2928406;CIDADE;-44.5190497202788;-11.0080450694975
MANSIDÃO;2920452;CIDADE;-44.0364854095632;-10.7158289596838
CORRENTE;2202901;CIDADE;-45.1633125235767;-10.440936037787
RIACHO FRIO;2208858;CIDADE;-44.9525300482529;-10.1287276878124
PARNAGUÁ;2207603;CIDADE;-44.6343146131202;-10.2171809702131
JÚLIO BORGES;2205524;CIDADE;-44.2437006323999;-10.3267868133658
CURIMATÁ;2203206;CIDADE;-44.3007222328749;-10.0312924300053
REDENÇÃO DO GURGUÉIA;2208700;CIDADE;-44.5812141605608;-9.49344824113739
BURITIRAMA;2904753;CIDADE;-43.6313808982398;-10.7117914659743
MORPARÁ;2921609;CIDADE;-43.2779134070032;-11.5580425442326
BARRA;2902708;CIDADE;-43.1436385524586;-11.0889548201896
XIQUE-XIQUE;2933604;CIDADE;-42.7255080011618;-10.8249744177948
AVELINO LOPES;2201101;CIDADE;-43.9415101417959;-10.134745012521
MORRO CABEÇA NO TEMPO;2206654;CIDADE;-43.9018743653614;-9.71931949184005
GUARIBAS;2204550;CIDADE;-43.687721027429;-9.39511130341503
CAMPO ALEGRE DE LOURDES;2905909;CIDADE;-43.0122984390904;-9.51715411369185
FARTURA DO PIAUÍ;2203750;CIDADE;-42.7944014031782;-9.47860628598064
CENTENÁRIO;1704105;CIDADE;-47.3383985145873;-8.95846363880318
SANTA MARIA DO TOCANTINS;1718881;CIDADE;-47.7452704192246;-8.77497644898165
ITACAJÁ;1710508;CIDADE;-47.76811240267801;-8.39098055204579
RECURSOLÂNDIA;1718501;CIDADE;-47.2380411950208;-8.7353604535965
BARRA DO OURO;1703073;CIDADE;-47.6871349692244;-7.69176659840625
GOIATINS;1709005;CIDADE;-47.31543548915829;-7.70917238994453
BABAÇULÂNDIA;1703008;CIDADE;-47.7588161270324;-7.20186453182647
FILADÉLFIA;1707702;CIDADE;-47.484964141532;-7.33761190569146
CAROLINA;2102804;CIDADE;-47.4700918028279;-7.33078300500001
CAMPOS LINDOS;1703842;CIDADE;-46.80197434670671;-7.97168139387781
RIACHÃO;2109502;CIDADE;-46.6233501429074;-7.36456500000001
FEIRA NOVA DO MARANHÃO;2104073;CIDADE;-46.68735521596379;-6.96313554039992
ALTO PARNAÍBA;2100501;CIDADE;-45.92734401333839;-9.10836593189579
SANTA FILOMENA;2209203;CIDADE;-45.9205564410726;-9.10679570504101
TASSO FRAGOSO;2112001;CIDADE;-45.7441235175102;-8.47983101759131
NOVA COLINAS;2107258;CIDADE;-46.2593252229153;-7.120566003330109
BALSAS;2101400;CIDADE;-46.0389926733405;-7.53116999000001
FORTALEZA DOS NOGUEIRAS;2104107;CIDADE;-46.1855575419836;-6.96592608726484
SÃO RAIMUNDO DAS MANGABEIRAS;2111607;CIDADE;-45.4848314302202;-7.02696265693906
SAMBAÍBA;2109700;CIDADE;-45.3442031980139;-7.138350897264991
DARCINÓPOLIS;1706506;CIDADE;-47.7521611102799;-6.712351001262421
SANTA TEREZINHA DO TOCANTINS;1720002;CIDADE;-47.6842853630081;-6.436997618233751
PALMEIRAS DO TOCANTINS;1713809;CIDADE;-47.55868352628249;-6.61186233434559
NAZARÉ;1714302;CIDADE;-47.6669771825263;-6.37255796907719
AGUIARNÓPOLIS;1700301;CIDADE;-47.47045658794499;-6.54717082040406
ESTREITO;2104057;CIDADE;-47.4478829861377;-6.56808498
PORTO FRANCO;2109007;CIDADE;-47.38216490191931;-6.354181863706309
TOCANTINÓPOLIS;1721208;CIDADE;-47.4274129286927;-6.325634375821041
CAMPESTRE DO MARANHÃO;2102556;CIDADE;-47.36763286333419;-6.16471664563345
MAURILÂNDIA DO TOCANTINS;1712801;CIDADE;-47.5048799601751;-5.95256642101555
RIBAMAR FIQUENE;2109551;CIDADE;-47.3834777870799;-5.93382285862428
ITAGUATINS;1710706;CIDADE;-47.4799359489833;-5.77538508821304
GOVERNADOR EDISON LOBÃO;2104552;CIDADE;-47.3689358390373;-5.74741173832427
SÃO JOÃO DO PARAÍSO;2111052;CIDADE;-47.0506104204952;-6.46622228615254
LAJEADO NOVO;2105989;CIDADE;-47.0324475171004;-6.19160922646426
MONTES ALTOS;2107001;CIDADE;-47.0704395080146;-5.82856250397328
SÍTIO NOVO;2111805;CIDADE;-46.6949833406808;-5.870629891120089
AXIXÁ DO TOCANTINS;1702901;CIDADE;-47.7741560325221;-5.62430906574316
SÍTIO NOVO DO TOCANTINS;1720804;CIDADE;-47.6374226504604;-5.60472685646943
SÃO MIGUEL DO TOCANTINS;1720200;CIDADE;-47.5730023393731;-5.55381952861228
PRAIA NORTE;1718303;CIDADE;-47.8147317333423;-5.39671287720134
CIDELÂNDIA;2103257;CIDADE;-47.78423277567161;-5.17742104704177
IMPERATRIZ;2105302;CIDADE;-47.4798108057682;-5.52652402500001
DAVINÓPOLIS;2103752;CIDADE;-47.40499638752809;-5.53445621592496
JOÃO LISBOA;2105500;CIDADE;-47.4050361497684;-5.4536629413804
SENADOR LA ROCQUE;2111763;CIDADE;-47.2891914239822;-5.441832495
SÃO FRANCISCO DO BREJÃO;2110856;CIDADE;-47.3911373985947;-5.13020078699799
AÇAILÂNDIA;2100055;CIDADE;-47.50666459311191;-4.951377
BURITIRANA;2102358;CIDADE;-47.0172250932177;-5.58891514152842
AMARANTE DO MARANHÃO;2100600;CIDADE;-46.7506375454972;-5.55766200000001
SÃO PEDRO DOS CRENTES;2111573;CIDADE;-46.5325803473698;-6.828555640615291
FORMOSA DA SERRA NEGRA;2104099;CIDADE;-46.1863570068861;-6.43530410540348
GRAJAÚ;2104800;CIDADE;-46.1423956359934;-5.818548431140469
ARAME;2100956;CIDADE;-46.0136362778351;-4.88608150483964
ITAIPAVA DO GRAJAÚ;2105351;CIDADE;-45.792682503469;-5.14458226160105
JENIPAPO DOS VIEIRAS;2105476;CIDADE;-45.6333791074203;-5.36942492625735
LAGOA GRANDE DO MARANHÃO;2105963;CIDADE;-45.3906142793613;-4.99312373697329
MARAJÁ DO SENA;2106359;CIDADE;-45.4572376525781;-4.6203133239724
CURRAIS;2203230;CIDADE;-44.4030021530455;-9.01243383864447
BOM JESUS;2201903;CIDADE;-44.3605250848238;-9.07094898337957
CRISTINO CASTRO;2203107;CIDADE;-44.2244147473452;-8.82018628822386
SANTA LUZ;2209302;CIDADE;-44.1295859062574;-8.94462421660464
PALMEIRA DO PIAUÍ;2207405;CIDADE;-44.2325685791726;-8.72950111848161
BAIXA GRANDE DO RIBEIRO;2201150;CIDADE;-45.212815292567;-7.85335195892974
RIBEIRO GONÇALVES;2208908;CIDADE;-45.24563868426019;-7.55803424472582
LORETO;2106102;CIDADE;-45.1392416375273;-7.09445416515065
SÃO FÉLIX DE BALSAS;2110807;CIDADE;-44.8114476614751;-7.0846851540185
SEBASTIÃO LEAL;2210631;CIDADE;-44.0676917696104;-7.57738562990497
URUÇUÍ;2211209;CIDADE;-44.5602559238525;-7.229503344326581
BENEDITO LEITE;2101806;CIDADE;-44.5598567990095;-7.21879979514966
ANTÔNIO ALMEIDA;2200806;CIDADE;-44.1965353200183;-7.219355833771399
PORTO ALEGRE DO PIAUÍ;2208551;CIDADE;-44.1948371018939;-6.97172468641863
ALVORADA DO GURGUÉIA;2200459;CIDADE;-43.8630715789216;-8.44395907200948
COLÔNIA DO GURGUÉIA;2202752;CIDADE;-43.7960171560657;-8.1875742160746
CARACOL;2202505;CIDADE;-43.3342004507516;-9.27676526690461
JUREMA;2205532;CIDADE;-43.1331097430468;-9.22202472015696
ANÍSIO DE ABREU;2200707;CIDADE;-43.0348533320546;-9.17491853060953
VÁRZEA BRANCA;2211357;CIDADE;-42.9694445350297;-9.2365410890463
BONFIM DO PIAUÍ;2201929;CIDADE;-42.8796630650943;-9.16656053897752
SÃO BRAZ DO PIAUÍ;2209559;CIDADE;-42.9990725170726;-9.06256053557985
TAMBORIL DO PIAUÍ;2210953;CIDADE;-42.909688830207;-8.40043177981924
BREJO DO PIAUÍ;2201988;CIDADE;-42.8303018098246;-8.20706476610509
MANOEL EMÍDIO;2205904;CIDADE;-43.8754746716661;-8.01135867371493
ELISEU MARTINS;2203602;CIDADE;-43.6648111316973;-8.09646228932064
BERTOLÍNIA;2201705;CIDADE;-43.9543877391027;-7.62862476285573
CANAVIEIRA;2202251;CIDADE;-43.7194280333653;-7.69462155928045
LANDRI SALES;2205607;CIDADE;-43.9310455151444;-7.26659997517644
MARCOS PARENTE;2206001;CIDADE;-43.8883140086213;-7.11929537721884
JERUMENHA;2205300;CIDADE;-43.5027430064021;-7.08463219364131
PAVUSSU;2207850;CIDADE;-43.2217523026137;-7.964286954511209
RIO GRANDE DO PIAUÍ;2209005;CIDADE;-43.1401827860102;-7.770857119552019
ITAUEIRA;2205102;CIDADE;-43.0254965077817;-7.60811663228048
CANTO DO BURITI;2202307;CIDADE;-42.9440210219612;-8.10823191945893
FLORES DO PIAUÍ;2203800;CIDADE;-42.9243058019859;-7.79177560151923
PAJEÚ DO PIAUÍ;2207355;CIDADE;-42.8169360897963;-7.85252009192092
RIBEIRA DO PIAUÍ;2208874;CIDADE;-42.7140434913463;-7.69057550090679
SÃO DOMINGOS DO AZEITÃO;2110658;CIDADE;-44.6504239102536;-6.804425009529089
FERNANDO FALCÃO;2104081;CIDADE;-44.9107074022131;-6.15497846271457
MIRADOR;2106706;CIDADE;-44.3626097938789;-6.37756569517916
NOVA IORQUE;2107308;CIDADE;-44.0486267271014;-6.733203305571569
SUCUPIRA DO NORTE;2111904;CIDADE;-44.1886027051903;-6.47828444740855
PASTOS BONS;2108009;CIDADE;-44.0886025133719;-6.60402773184812
PARAIBANO;2107704;CIDADE;-43.9857620488226;-6.43182541392859
COLINAS;2103505;CIDADE;-44.2497802305352;-6.02736552000001
JATOBÁ;2105450;CIDADE;-44.2199147698158;-5.81966693658443
BARRA DO CORDA;2101608;CIDADE;-45.239011016111;-5.50833949981946
TUNTUM;2112308;CIDADE;-44.6490121516647;-5.24965553982784
SÃO RAIMUNDO DO DOCA BEZERRA;2111631;CIDADE;-45.0841627902783;-5.10318184472975
SÃO ROBERTO;2111672;CIDADE;-44.9919011592934;-5.01736688221626
LAGO DA PEDRA;2105708;CIDADE;-45.1258913559145;-4.5647445148501
POÇÃO DE PEDRAS;2108900;CIDADE;-44.9515514003151;-4.75002521108902
LAGO DO JUNCO;2105807;CIDADE;-45.0513443921165;-4.60764321753235
LAGO DOS RODRIGUES;2105948;CIDADE;-44.9764423255877;-4.61237577678002
ESPERANTINÓPOLIS;2104008;CIDADE;-44.8860686990188;-4.87030089731659
JOSELÂNDIA;2105609;CIDADE;-44.6991525645005;-4.97269332878427
IGARAPÉ GRANDE;2105203;CIDADE;-44.8674033458603;-4.66085380608441
BERNARDO DO MEARIM;2101939;CIDADE;-44.7643231034878;-4.63028749064025
SANTA FILOMENA DO MARANHÃO;2109759;CIDADE;-44.5637140401312;-5.49976680654183
SÃO DOMINGOS DO MARANHÃO;2110708;CIDADE;-44.3928792568666;-5.56564200000001
PRESIDENTE DUTRA;2109106;CIDADE;-44.4929188624246;-5.28237425758561
GRAÇA ARANHA;2104701;CIDADE;-44.33579125992;-5.40482121287744
GONÇALVES DIAS;2104404;CIDADE;-44.3059065359375;-5.1439555692923
FORTUNA;2104206;CIDADE;-44.1606284272259;-5.736224132289109
GOVERNADOR LUIZ ROCHA;2104628;CIDADE;-44.0708873355169;-5.47286468473842
GOVERNADOR EUGÊNIO BARROS;2104602;CIDADE;-44.2469626460204;-5.32249100135502
SENADOR ALEXANDRE COSTA;2111748;CIDADE;-44.056301506417;-5.26107654421136
SÃO JOSÉ DOS BASÍLIOS;2111250;CIDADE;-44.5824465175581;-5.04868724498553
DOM PEDRO;2103802;CIDADE;-44.440009910969;-5.03844763500001
SANTO ANTÔNIO DOS LOPES;2110302;CIDADE;-44.3614474338019;-4.87381957543707
TRIZIDELA DO VALE;2112233;CIDADE;-44.6106851966461;-4.57012685645989
